,bus_611_a_mag,bus_611_a_ang,bus_611_b_mag,bus_611_b_ang,bus_611_c_mag,bus_611_c_ang,bus_632_a_mag,bus_632_a_ang,bus_632_b_mag,bus_632_b_ang,bus_632_c_mag,bus_632_c_ang,bus_633_a_mag,bus_633_a_ang,bus_633_b_mag,bus_633_b_ang,bus_633_c_mag,bus_633_c_ang,bus_634_a_mag,bus_634_a_ang,bus_634_b_mag,bus_634_b_ang,bus_634_c_mag,bus_634_c_ang,bus_645_a_mag,bus_645_a_ang,bus_645_b_mag,bus_645_b_ang,bus_645_c_mag,bus_645_c_ang,bus_646_a_mag,bus_646_a_ang,bus_646_b_mag,bus_646_b_ang,bus_646_c_mag,bus_646_c_ang,bus_650_a_mag,bus_650_a_ang,bus_650_b_mag,bus_650_b_ang,bus_650_c_mag,bus_650_c_ang,bus_651_a_mag,bus_651_a_ang,bus_651_b_mag,bus_651_b_ang,bus_651_c_mag,bus_651_c_ang,bus_652_a_mag,bus_652_a_ang,bus_652_b_mag,bus_652_b_ang,bus_652_c_mag,bus_652_c_ang,bus_671_a_mag,bus_671_a_ang,bus_671_b_mag,bus_671_b_ang,bus_671_c_mag,bus_671_c_ang,bus_675_a_mag,bus_675_a_ang,bus_675_b_mag,bus_675_b_ang,bus_675_c_mag,bus_675_c_ang,bus_680_a_mag,bus_680_a_ang,bus_680_b_mag,bus_680_b_ang,bus_680_c_mag,bus_680_c_ang,bus_684_a_mag,bus_684_a_ang,bus_684_b_mag,bus_684_b_ang,bus_684_c_mag,bus_684_c_ang,bus_692_a_mag,bus_692_a_ang,bus_692_b_mag,bus_692_b_ang,bus_692_c_mag,bus_692_c_ang
0,0.9953222061844712,-0.16500380946216364,0.9956008033147329,-120.22381809303006,0.9950166546245036,119.8149439907494,0.993370815545466,-0.15188721495923654,0.9944509323334991,-120.25448581964925,0.9930953223235937,119.79861681226416,0.9925567032844812,-0.16186000999419325,0.9935658966016434,-120.26649476152527,0.9921355338206362,119.79253375572846,0.9852034182278949,-0.313119594335477,0.9862201997433359,-120.4174449173665,0.984779077283427,119.64114475453249,0.9891076337038978,-0.15861153635322797,0.9901899828873428,-120.2591188015289,0.9888329226564377,119.79381217731546,0.9877561240290642,-0.16493414225998979,0.9888368184994918,-120.26482155654269,0.9874820677263075,119.7880578711818,0.9999977555509283,-8.103810112647334e-05,0.999997754721094,-120.00008076090029,0.9999977507248945,119.99991919743849,0.9999896554455889,-0.00047845008061182874,0.9999896469452125,-120.00047710327368,0.99998962813412,119.9995225585285,0.9940213759686023,-0.03560192072934352,0.9942988379639944,-120.09439588123074,0.9937159190093626,119.94433474268439,0.996271572959121,-0.020166329060098267,0.9965593645239758,-120.0794570517169,0.9959752711522408,119.95934711875437,1.0005986965888078,0.041308657245218774,1.000680856698171,-120.01862088314635,1.0004777566014351,120.04300503721261,0.9962716402987779,-0.020168116924006683,0.996559437894462,-120.07945762002258,0.9959753469147783,119.95934559448598,0.9953994863171559,-0.09276390847138527,0.9956780660695157,-120.15157335687621,0.9950942052535157,119.88720152984847,0.9962715787142286,-0.020166436983211966,0.9965593702784862,-120.07945715963167,0.9959752769093503,119.95934701097931
1,0.9953222061844712,-0.16500380946216364,0.9956008033147329,-120.22381809303006,0.9950166546245036,119.8149439907494,0.993370815545466,-0.15188721495923654,0.9944509323334991,-120.25448581964925,0.9930953223235937,119.79861681226416,0.9925567032844812,-0.16186000999419325,0.9935658966016434,-120.26649476152527,0.9921355338206362,119.79253375572846,0.9852034182278949,-0.313119594335477,0.9862201997433359,-120.4174449173665,0.984779077283427,119.64114475453249,0.9891076337038978,-0.15861153635322797,0.9901899828873428,-120.2591188015289,0.9888329226564377,119.79381217731546,0.9877561240290642,-0.16493414225998979,0.9888368184994918,-120.26482155654269,0.9874820677263075,119.7880578711818,0.9999977555509283,-8.103810112647334e-05,0.999997754721094,-120.00008076090029,0.9999977507248945,119.99991919743849,0.9999896554455889,-0.00047845008061182874,0.9999896469452125,-120.00047710327368,0.99998962813412,119.9995225585285,0.9940213759686023,-0.03560192072934352,0.9942988379639944,-120.09439588123074,0.9937159190093626,119.94433474268439,0.996271572959121,-0.020166329060098267,0.9965593645239758,-120.0794570517169,0.9959752711522408,119.95934711875437,1.0005986965888078,0.041308657245218774,1.000680856698171,-120.01862088314635,1.0004777566014351,120.04300503721261,0.9962716402987779,-0.020168116924006683,0.996559437894462,-120.07945762002258,0.9959753469147783,119.95934559448598,0.9953994863171559,-0.09276390847138527,0.9956780660695157,-120.15157335687621,0.9950942052535157,119.88720152984847,0.9962715787142286,-0.020166436983211966,0.9965593702784862,-120.07945715963167,0.9959752769093503,119.95934701097931
2,0.9953222061844712,-0.16500380946216364,0.9956008033147329,-120.22381809303006,0.9950166546245036,119.8149439907494,0.993370815545466,-0.15188721495923654,0.9944509323334991,-120.25448581964925,0.9930953223235937,119.79861681226416,0.9925567032844812,-0.16186000999419325,0.9935658966016434,-120.26649476152527,0.9921355338206362,119.79253375572846,0.9852034182278949,-0.313119594335477,0.9862201997433359,-120.4174449173665,0.984779077283427,119.64114475453249,0.9891076337038978,-0.15861153635322797,0.9901899828873428,-120.2591188015289,0.9888329226564377,119.79381217731546,0.9877561240290642,-0.16493414225998979,0.9888368184994918,-120.26482155654269,0.9874820677263075,119.7880578711818,0.9999977555509283,-8.103810112647334e-05,0.999997754721094,-120.00008076090029,0.9999977507248945,119.99991919743849,0.9999896554455889,-0.00047845008061182874,0.9999896469452125,-120.00047710327368,0.99998962813412,119.9995225585285,0.9940213759686023,-0.03560192072934352,0.9942988379639944,-120.09439588123074,0.9937159190093626,119.94433474268439,0.996271572959121,-0.020166329060098267,0.9965593645239758,-120.0794570517169,0.9959752711522408,119.95934711875437,1.0005986965888078,0.041308657245218774,1.000680856698171,-120.01862088314635,1.0004777566014351,120.04300503721261,0.9962716402987779,-0.020168116924006683,0.996559437894462,-120.07945762002258,0.9959753469147783,119.95934559448598,0.9953994863171559,-0.09276390847138527,0.9956780660695157,-120.15157335687621,0.9950942052535157,119.88720152984847,0.9962715787142286,-0.020166436983211966,0.9965593702784862,-120.07945715963167,0.9959752769093503,119.95934701097931
3,0.9953222061844712,-0.16500380946216364,0.9956008033147329,-120.22381809303006,0.9950166546245036,119.8149439907494,0.993370815545466,-0.15188721495923654,0.9944509323334991,-120.25448581964925,0.9930953223235937,119.79861681226416,0.9925567032844812,-0.16186000999419325,0.9935658966016434,-120.26649476152527,0.9921355338206362,119.79253375572846,0.9852034182278949,-0.313119594335477,0.9862201997433359,-120.4174449173665,0.984779077283427,119.64114475453249,0.9891076337038978,-0.15861153635322797,0.9901899828873428,-120.2591188015289,0.9888329226564377,119.79381217731546,0.9877561240290642,-0.16493414225998979,0.9888368184994918,-120.26482155654269,0.9874820677263075,119.7880578711818,0.9999977555509283,-8.103810112647334e-05,0.999997754721094,-120.00008076090029,0.9999977507248945,119.99991919743849,0.9999896554455889,-0.00047845008061182874,0.9999896469452125,-120.00047710327368,0.99998962813412,119.9995225585285,0.9940213759686023,-0.03560192072934352,0.9942988379639944,-120.09439588123074,0.9937159190093626,119.94433474268439,0.996271572959121,-0.020166329060098267,0.9965593645239758,-120.0794570517169,0.9959752711522408,119.95934711875437,1.0005986965888078,0.041308657245218774,1.000680856698171,-120.01862088314635,1.0004777566014351,120.04300503721261,0.9962716402987779,-0.020168116924006683,0.996559437894462,-120.07945762002258,0.9959753469147783,119.95934559448598,0.9953994863171559,-0.09276390847138527,0.9956780660695157,-120.15157335687621,0.9950942052535157,119.88720152984847,0.9962715787142286,-0.020166436983211966,0.9965593702784862,-120.07945715963167,0.9959752769093503,119.95934701097931
4,0.9953222061844712,-0.16500380946216364,0.9956008033147329,-120.22381809303006,0.9950166546245036,119.8149439907494,0.993370815545466,-0.15188721495923654,0.9944509323334991,-120.25448581964925,0.9930953223235937,119.79861681226416,0.9925567032844812,-0.16186000999419325,0.9935658966016434,-120.26649476152527,0.9921355338206362,119.79253375572846,0.9852034182278949,-0.313119594335477,0.9862201997433359,-120.4174449173665,0.984779077283427,119.64114475453249,0.9891076337038978,-0.15861153635322797,0.9901899828873428,-120.2591188015289,0.9888329226564377,119.79381217731546,0.9877561240290642,-0.16493414225998979,0.9888368184994918,-120.26482155654269,0.9874820677263075,119.7880578711818,0.9999977555509283,-8.103810112647334e-05,0.999997754721094,-120.00008076090029,0.9999977507248945,119.99991919743849,0.9999896554455889,-0.00047845008061182874,0.9999896469452125,-120.00047710327368,0.99998962813412,119.9995225585285,0.9940213759686023,-0.03560192072934352,0.9942988379639944,-120.09439588123074,0.9937159190093626,119.94433474268439,0.996271572959121,-0.020166329060098267,0.9965593645239758,-120.0794570517169,0.9959752711522408,119.95934711875437,1.0005986965888078,0.041308657245218774,1.000680856698171,-120.01862088314635,1.0004777566014351,120.04300503721261,0.9962716402987779,-0.020168116924006683,0.996559437894462,-120.07945762002258,0.9959753469147783,119.95934559448598,0.9953994863171559,-0.09276390847138527,0.9956780660695157,-120.15157335687621,0.9950942052535157,119.88720152984847,0.9962715787142286,-0.020166436983211966,0.9965593702784862,-120.07945715963167,0.9959752769093503,119.95934701097931
5,0.9953222061844712,-0.16500380946216364,0.9956008033147329,-120.22381809303006,0.9950166546245036,119.8149439907494,0.993370815545466,-0.15188721495923654,0.9944509323334991,-120.25448581964925,0.9930953223235937,119.79861681226416,0.9925567032844812,-0.16186000999419325,0.9935658966016434,-120.26649476152527,0.9921355338206362,119.79253375572846,0.9852034182278949,-0.313119594335477,0.9862201997433359,-120.4174449173665,0.984779077283427,119.64114475453249,0.9891076337038978,-0.15861153635322797,0.9901899828873428,-120.2591188015289,0.9888329226564377,119.79381217731546,0.9877561240290642,-0.16493414225998979,0.9888368184994918,-120.26482155654269,0.9874820677263075,119.7880578711818,0.9999977555509283,-8.103810112647334e-05,0.999997754721094,-120.00008076090029,0.9999977507248945,119.99991919743849,0.9999896554455889,-0.00047845008061182874,0.9999896469452125,-120.00047710327368,0.99998962813412,119.9995225585285,0.9940213759686023,-0.03560192072934352,0.9942988379639944,-120.09439588123074,0.9937159190093626,119.94433474268439,0.996271572959121,-0.020166329060098267,0.9965593645239758,-120.0794570517169,0.9959752711522408,119.95934711875437,1.0005986965888078,0.041308657245218774,1.000680856698171,-120.01862088314635,1.0004777566014351,120.04300503721261,0.9962716402987779,-0.020168116924006683,0.996559437894462,-120.07945762002258,0.9959753469147783,119.95934559448598,0.9953994863171559,-0.09276390847138527,0.9956780660695157,-120.15157335687621,0.9950942052535157,119.88720152984847,0.9962715787142286,-0.020166436983211966,0.9965593702784862,-120.07945715963167,0.9959752769093503,119.95934701097931
6,0.9953222061844712,-0.16500380946216364,0.9956008033147329,-120.22381809303006,0.9950166546245036,119.8149439907494,0.993370815545466,-0.15188721495923654,0.9944509323334991,-120.25448581964925,0.9930953223235937,119.79861681226416,0.9925567032844812,-0.16186000999419325,0.9935658966016434,-120.26649476152527,0.9921355338206362,119.79253375572846,0.9852034182278949,-0.313119594335477,0.9862201997433359,-120.4174449173665,0.984779077283427,119.64114475453249,0.9891076337038978,-0.15861153635322797,0.9901899828873428,-120.2591188015289,0.9888329226564377,119.79381217731546,0.9877561240290642,-0.16493414225998979,0.9888368184994918,-120.26482155654269,0.9874820677263075,119.7880578711818,0.9999977555509283,-8.103810112647334e-05,0.999997754721094,-120.00008076090029,0.9999977507248945,119.99991919743849,0.9999896554455889,-0.00047845008061182874,0.9999896469452125,-120.00047710327368,0.99998962813412,119.9995225585285,0.9940213759686023,-0.03560192072934352,0.9942988379639944,-120.09439588123074,0.9937159190093626,119.94433474268439,0.996271572959121,-0.020166329060098267,0.9965593645239758,-120.0794570517169,0.9959752711522408,119.95934711875437,1.0005986965888078,0.041308657245218774,1.000680856698171,-120.01862088314635,1.0004777566014351,120.04300503721261,0.9962716402987779,-0.020168116924006683,0.996559437894462,-120.07945762002258,0.9959753469147783,119.95934559448598,0.9953994863171559,-0.09276390847138527,0.9956780660695157,-120.15157335687621,0.9950942052535157,119.88720152984847,0.9962715787142286,-0.020166436983211966,0.9965593702784862,-120.07945715963167,0.9959752769093503,119.95934701097931
7,0.9953222061844712,-0.16500380946216364,0.9956008033147329,-120.22381809303006,0.9950166546245036,119.8149439907494,0.993370815545466,-0.15188721495923654,0.9944509323334991,-120.25448581964925,0.9930953223235937,119.79861681226416,0.9925567032844812,-0.16186000999419325,0.9935658966016434,-120.26649476152527,0.9921355338206362,119.79253375572846,0.9852034182278949,-0.313119594335477,0.9862201997433359,-120.4174449173665,0.984779077283427,119.64114475453249,0.9891076337038978,-0.15861153635322797,0.9901899828873428,-120.2591188015289,0.9888329226564377,119.79381217731546,0.9877561240290642,-0.16493414225998979,0.9888368184994918,-120.26482155654269,0.9874820677263075,119.7880578711818,0.9999977555509283,-8.103810112647334e-05,0.999997754721094,-120.00008076090029,0.9999977507248945,119.99991919743849,0.9999896554455889,-0.00047845008061182874,0.9999896469452125,-120.00047710327368,0.99998962813412,119.9995225585285,0.9940213759686023,-0.03560192072934352,0.9942988379639944,-120.09439588123074,0.9937159190093626,119.94433474268439,0.996271572959121,-0.020166329060098267,0.9965593645239758,-120.0794570517169,0.9959752711522408,119.95934711875437,1.0005986965888078,0.041308657245218774,1.000680856698171,-120.01862088314635,1.0004777566014351,120.04300503721261,0.9962716402987779,-0.020168116924006683,0.996559437894462,-120.07945762002258,0.9959753469147783,119.95934559448598,0.9953994863171559,-0.09276390847138527,0.9956780660695157,-120.15157335687621,0.9950942052535157,119.88720152984847,0.9962715787142286,-0.020166436983211966,0.9965593702784862,-120.07945715963167,0.9959752769093503,119.95934701097931
8,0.9953222061844712,-0.16500380946216364,0.9956008033147329,-120.22381809303006,0.9950166546245036,119.8149439907494,0.993370815545466,-0.15188721495923654,0.9944509323334991,-120.25448581964925,0.9930953223235937,119.79861681226416,0.9925567032844812,-0.16186000999419325,0.9935658966016434,-120.26649476152527,0.9921355338206362,119.79253375572846,0.9852034182278949,-0.313119594335477,0.9862201997433359,-120.4174449173665,0.984779077283427,119.64114475453249,0.9891076337038978,-0.15861153635322797,0.9901899828873428,-120.2591188015289,0.9888329226564377,119.79381217731546,0.9877561240290642,-0.16493414225998979,0.9888368184994918,-120.26482155654269,0.9874820677263075,119.7880578711818,0.9999977555509283,-8.103810112647334e-05,0.999997754721094,-120.00008076090029,0.9999977507248945,119.99991919743849,0.9999896554455889,-0.00047845008061182874,0.9999896469452125,-120.00047710327368,0.99998962813412,119.9995225585285,0.9940213759686023,-0.03560192072934352,0.9942988379639944,-120.09439588123074,0.9937159190093626,119.94433474268439,0.996271572959121,-0.020166329060098267,0.9965593645239758,-120.0794570517169,0.9959752711522408,119.95934711875437,1.0005986965888078,0.041308657245218774,1.000680856698171,-120.01862088314635,1.0004777566014351,120.04300503721261,0.9962716402987779,-0.020168116924006683,0.996559437894462,-120.07945762002258,0.9959753469147783,119.95934559448598,0.9953994863171559,-0.09276390847138527,0.9956780660695157,-120.15157335687621,0.9950942052535157,119.88720152984847,0.9962715787142286,-0.020166436983211966,0.9965593702784862,-120.07945715963167,0.9959752769093503,119.95934701097931
9,0.9953222061844712,-0.16500380946216364,0.9956008033147329,-120.22381809303006,0.9950166546245036,119.8149439907494,0.993370815545466,-0.15188721495923654,0.9944509323334991,-120.25448581964925,0.9930953223235937,119.79861681226416,0.9925567032844812,-0.16186000999419325,0.9935658966016434,-120.26649476152527,0.9921355338206362,119.79253375572846,0.9852034182278949,-0.313119594335477,0.9862201997433359,-120.4174449173665,0.984779077283427,119.64114475453249,0.9891076337038978,-0.15861153635322797,0.9901899828873428,-120.2591188015289,0.9888329226564377,119.79381217731546,0.9877561240290642,-0.16493414225998979,0.9888368184994918,-120.26482155654269,0.9874820677263075,119.7880578711818,0.9999977555509283,-8.103810112647334e-05,0.999997754721094,-120.00008076090029,0.9999977507248945,119.99991919743849,0.9999896554455889,-0.00047845008061182874,0.9999896469452125,-120.00047710327368,0.99998962813412,119.9995225585285,0.9940213759686023,-0.03560192072934352,0.9942988379639944,-120.09439588123074,0.9937159190093626,119.94433474268439,0.996271572959121,-0.020166329060098267,0.9965593645239758,-120.0794570517169,0.9959752711522408,119.95934711875437,1.0005986965888078,0.041308657245218774,1.000680856698171,-120.01862088314635,1.0004777566014351,120.04300503721261,0.9962716402987779,-0.020168116924006683,0.996559437894462,-120.07945762002258,0.9959753469147783,119.95934559448598,0.9953994863171559,-0.09276390847138527,0.9956780660695157,-120.15157335687621,0.9950942052535157,119.88720152984847,0.9962715787142286,-0.020166436983211966,0.9965593702784862,-120.07945715963167,0.9959752769093503,119.95934701097931
